category,drama,name,image,stars,director,wishNum,score,version,scoreNum,duration,id,releaseTime
"动作,科幻,惊悚",外星人丹尼尔（亚历克斯·帕蒂弗 饰）以及与自己有着相同命运的孩子们为了躲避侵略他们星球的茅迦人的追杀而逃到地球，几年来，丹尼尔不断的感知到自己同伴遇害，为了活命，他在自己保护者亨利的陪伴下一直过着流亡的生活。在天堂镇，丹尼尔邂逅了美丽的少女萨拉（迪安娜·阿格隆 饰）并且认识了胆小懦弱却又痴迷于外星人的萨姆（卡兰·麦克奥利菲 饰）。恐怖的茅迦人最终找到了丹尼尔的行踪，这一次，丹尼尔没有选择逃避，他决定要用自己逐渐强大的超能力战胜敌人。然而要想战胜强大的茅迦人并不容易……,关键第四号,http://p0.meituan.net/w.h/movie/90/2391289.jpg,亚历克斯·帕蒂弗，迪安娜·阿格隆，泰莉莎·帕尔墨，蒂莫西·奥利芬特，卡兰·麦克奥利菲，凯文·杜兰，杰克·阿贝尔，Patrick Sebes，Greg Townley，鲁本·兰登，Jeff Hochendoner，Derek Leonidoff，加勒特·M·布朗，Sabrina de Matteo，库珀·桑顿，Judith Hoag，Jack Walz，Bill Laing，博·米尔乔夫，Cody Johns，Isabella Robbins，Tucker Albrizzi，梅根·佛洛斯，Zoe Simek，Charles Carroll，Sophia Caruso，Andy Owen，Emily Wickersham，Molly McGinnis，布莱恩·豪威,D·J·卡卢索,0,7.30000019073,2D/IMAX 2D,70,109,52945,2011-02-26
"剧情,喜剧,犯罪,悬疑",九毛和眼镜是盗墓老手，一天他们挖到一个千年古币，无意中被红军妈捡到。锤子和耗子一直想干点大事，来到红军家收废铁，看到古币想哄骗红军妈卖出……,古宝奇缘,http://p0.meituan.net/w.h/movie/86/4645261.jpg,Null,Null,0,5,2D,2,99,60637,2011-11-04
战争,以党中央东渡黄河至离开西柏坡期间的工作和生活经历为题材，描写了毛泽东等领导人在土地革命、解放战争中的事迹。,谁主沉浮,http://p0.meituan.net/w.h/movie/__29055951__3734782.jpg,李克俭，孙维民，吴兴国，姜大卫，郭法增，赵福余，王健，潘虹，郭晓冬，马跃，侯勇，周里京，柏青,陈力,1,4.5,2D,1,100,78576,2009-09-13
Null,三一年，东北的庄稼还没收完呢，日本人翻脸了；秋天里还客客气气的日本“商人”川岛，转过身儿的功夫就谁也不认了。连相处了十好几年的朋友、小子爹都被他给吓着了……从此，本该安宁的西台屯充满了腥风血雨……说来小子爹也不是凡人，也是当地赫赫有名的大户人家；方圆百里都是他家的土地。虽然没有儿子延续家业，可老来得女也是高兴不已，取名小子，并把她当成个男孩儿养。长工的儿子春阳，就是雇来专门陪她玩儿的。春节快到了，小子的二姑、村里有名的浪不丢儿二姑娘提前就张罗开了……没想到，川岛又派人来她家缴粮了......这一回日本人打着收粮的幌子，实则是为日本开拓团扫清障碍而来.....他们血洗了西台屯，逼迫小子爹当汉奸……大批的日本人就这么住进了村子，开拓团就这么大模大样地圈走了中国人的土地。躲进山里的二姑娘发誓，这辈子啥都不干了，非把日本人整走不可.....,春滋味,http://p0.meituan.net/w.h/movie/50/6210697.jpg,Null,Null,0,6.09999990463,Null,0,0,62296,2010-08-20
动作,咏春拳祖师严咏春（白静 饰）与曾经是少林俗家弟子的父亲因受人诬告，举家由广东迁入四川大别山一带，靠经营豆腐饭店为生。严咏春生性活泼好斗，时常用父亲传授的武功于街市打闹，偏偏这一日，父亲世交梁家的公子梁博俦（余少群 饰）奉长辈之命，不远千里入川与严咏春相亲，正好撞见咏春“行凶”，同样有功夫在身的梁博俦心下大骇，匆匆逃走。咏春自此苦学淑女做派，反而引来邻乡恶少调戏，为难关头，云游至此的少林五枚师太（惠英红 饰）收永春为徒，传授一套拳法令其大败恶少。梁博俦与父母再次拜访严家，两个年轻人以武切磋终于拉近了距离。而此时，少林叛徒金鹰（邹兆龙 饰）率领清廷鹰犬四处搜捕五枚师太等少林子弟，平和的大别山小镇，即将迎来连番激战……,功夫·咏春,http://p0.meituan.net/w.h/movie/2/8560177.jpg,刘仪伟，周德华，吴永伦，肖剑，王妍苏，惠天赐，黄又南，董志华，邹兆龙，元秋，元华，惠英红，余少群，白静,Null,10,5.30000019073,Null,13,110,64616,2010-11-02
"剧情,悬疑,惊悚,恐怖",繁华之夜，名叫陈萌（焦婷 饰）的妙龄女子在某小区坠楼身亡，其死因不明，案发现场更是疑点重重。不久，内容不同却承载着相同不祥气息的请柬，将公司老总李景文（张达明 饰）及其妻子胡静（郝文婷 饰）、地产公司销售顾问林夕（胡桑 饰）、游戏玩家谢雷（李悦铭 饰）等6个有着不同身份的人召集到了位于郊区的某个会所中。通过简短的交流，这些人很快发现，他们唯一的共同点便是都认识不久前死去的陈萌。谢雷是被陈萌抛弃的男友，李景文是陈萌的外遇对象，林夕则是陈萌的闺蜜。似乎有个神秘之人将他们召集在一起，试图弄清那个女孩死去的真相……本片号称根据日本惊悚推理小说《温泉旅馆》改编。,致命请柬,http://p0.meituan.net/w.h/movie/90/5345463.jpg,张达明,Null,0,2.5,2D,2,95,68261,2011-03-04
"剧情,爱情",十年前，因为害怕担责任，也难以拒绝新鲜诱惑，卡洛（斯蒂芬努·阿科西 饰）一度背叛了相处多年的女友朱莉亚(维多里娅·普契尼 饰），不顾她当时怀有身孕。尽管两人最终结合，但有裂痕的感情难免易碎。十年后，他们还是决定分手。与此同时，卡洛曾经花天酒地的死党马克，却准备动用一切办法赢回前妻维罗尼卡的心......,再吻我一次,http://p0.meituan.net/w.h/movie/dcd656389d45a764666171211ff09ee784373.jpg,斯蒂芬努·阿科西，维多里娅·普契尼，萨宾娜·伊姆帕西亚托，克劳迪奥·桑塔玛利亚，乔治欧·帕索蒂，皮里莫·雷吉安尼，马可·科奇，达妮埃拉·皮亚扎，Alexia Justine Murray，弗郎西斯卡·瓦尔托塔，娜德·凯瑟利，Nick Nicolosi，Lina Bernardi，Sara Girolami，Andrea Calligari，Emanuela Galliussi，皮尔弗朗西斯科·法维诺，瓦莱丽亚·布诺妮-泰特琪，阿德里亚诺·吉安尼尼,加布里尔·穆奇诺,0,6.80000019073,2D,1,139,46776,2011-03-04
Null,影片根据真实故事改编，讲述了热爱舞蹈的女孩李晶晶不顾父亲李良的反对，坚持练习跳舞，在灾难发生后，身残志坚的她依然没有放弃舞蹈梦想的故事。,炫舞天鹅,http://p0.meituan.net/w.h/movie/63/8715132.jpg,王丽涵，爱新觉罗·启星，戴佳佳，马浴柯，马嘿阿依，石小满,Null,0,4.80000019073,2D,0,94,65937,2011-03-04
"动作,科幻,动画",天马博士制造了机器人阿童木想替代去世的儿子，但最终将其抛弃。带着无法成为人类的遗憾，阿童木踏上了与邪恶势力战斗的旅程。,阿童木,http://p0.meituan.net/w.h/movie/__35966143__1958158.jpg,弗莱迪·海默，尼古拉斯·凯奇，克里斯汀·贝尔，比尔·奈伊，唐纳德·萨瑟兰，尤金·列维，内森·连恩，玛德琳·卡罗尔，斯特灵·比尤芒，马特·卢卡斯，莫伊塞斯·阿里亚斯，Victor Bonavida，查理兹·塞隆，塞缪尔·杰克逊，Tony Matthews，Ryan Stiles，大卫·艾兰·格里尔，艾伦·图代克，Newell Alexander，Bob Logan，Dee Bradley Baker，艾丽·范宁，Nicole Fletcher，大卫·菲斯，尼古拉斯·格斯特，马克斯·伯克霍尔德，Steve Alterman，利弗·赫顿，Madeleine Russell,大卫·鲍沃斯,57,7,3D,65,94,163,2009-10-23
Null,电影《大人物》是杨乐乐投资拍摄的第一部电影，不仅邀请了吴孟达、林子聪、李伯清、廖健等众多笑星加盟，还加入了很多四川元素。该片讲述了普通人颠覆平庸生活的故事。以著名脱口秀节目《大人物》主持人德叔（吴孟达 饰）为首的一班追求大目标的小人物，所上演的一出喜剧则成为了该片的主旋律。在片中，杨乐乐扮演一位影视制作人。,大人物,http://p1.meituan.net/w.h/movie/__29058917__6078934.jpg,杨乐乐，吴孟达，李伯清，廖健，林子聪,谭华,0,4.19999980927,2D,3,86,78582,2011-03-11
"剧情,悬疑,灾难",干了一辈子矿工的“老井王”倪大红在矿场员工中备受尊重，就在其“告老还乡”之日却被煤老板要求最后一次下井爆破一个未被开发的矿井。陈晓东、李彧作为倪大红一手带出来的徒弟跟随师父再一次走进了矿井，然而就在倪大红这人生最后一次爆破中发生了事故，几位矿工遭遇了“灭顶之灾”。灾难发生后，矿井外的家属却是各怀心事，倪大红的老伴满脸憔悴，陈晓东的妹妹李菲儿更是千里迢迢赶来一起加入了营救的队伍，然而惟独李彧的老婆却在此时拿出了多份之前为李彧购买的保险……井下的倪大红却带领着陈晓东、李彧等人，凭借自己多年的经验寻找生路，生理上的饥饿与疲惫，精神上的恐惧与绝望，无时无刻不在折磨着他们，此时的他们只有与时间赛跑，与死亡抗争……,幸存日,http://p0.meituan.net/w.h/movie/12/6195185.jpg,倪大红，李彧，李菲儿，陈晓东,闫然,0,6.19999980927,2D,1,99,65211,2011-03-08
Null,改革开放之初，一辆卡车开进与世隔绝的山寨，带来了关于山那边的消息。一份印满城市照片的画报，点燃了两个少年对于美丽城市的憧憬。短暂的假期，强生和福来两个少年决定要翻过大山，去看看山外面美丽的城市，自此他们开始了一段神奇之旅。 　　途中，他们遇到了逃婚的女人晓娅（于娜 饰），三人一起上路。经历重重阻隔，他们终于到达了城市，晓娅也要坐火车回遥远的北京去了，这时晓娅的丈夫却突然出现要抓她回去。原来晓娅是从北京来的知青，迫于生活嫁给了村寨的农民。可是晓娅却始终不能忘记遥远的北京，在拿到返乡证离掉婚之后，她义无反顾的坐上了开往北京的列车。城市里的生活总是那么光怪陆离，让人摸不着头脑。他俩遇到了从村寨出来的青年龙建国（张涵予 饰），戴墨镜穿风衣的龙哥看起来不像个好人，他的脸上始终挂着显露出不易觉察的惆怅。龙哥对他们很好，不仅给他俩买了新书包，还要送他俩回家。后来，福来留在了城里的孤儿院，强生回到了美丽的村寨……,云下的日子,http://p0.meituan.net/w.h/mmc/f5523879ec43bdcbda484c5f0e7cf3262776.png,Null,Null,0,7,2D,0,102,340973,2011-03-04
"剧情,儿童",村子里的每家轮流为老师做饭一直是跳石村的习俗，这是朴实的村民对老师最真诚的敬意，无论轮到那一家，都会把家里最好的东西拿给老师，村民们把老师当作是他们的亲人，用派饭这种方式来回报老师对他们的付出。为了改善村里只有一个老师的情况，学校派来了一位刚刚毕业的大学生－韩老师，同时为了减轻村民的负担，教育局派来了一位厨师来给学校的两个老师做饭。一时激起千层浪，厨师的到来引起了学生家长和学生的怨恨，因为他们的脑海里已经形成了根深蒂固的观念，老师来家里吃饭时应该的，他们十分不理解教育局的做法。经过大家的努力，派饭的习俗保留了下来，村民们又可以用那种朴实继续报答给他们无限希望的老师们了……,派饭,http://p0.meituan.net/w.h/movie/64/265021.jpg,Null,齐为民,0,6,2D,1,80,795,2012-05-31
剧情,我们跟着采访者刘楠来到了百合临时居住的小屋，我们发现百合这个19岁的小姑娘竟然是一个单亲妈妈。她并不害怕被采访，因为她不是名人，没那个必要。当她面对着摄影机老老实实地讲述自己不普通的生活经历时，我们都感到惊讶。百合跟一个香港的年轻货柜车司机怀上了孩子，当她的肚子已经很大的时候，那个人失踪了。百合每天在皇岗货柜车口岸的车流里企图找到那个男人。轰鸣的货柜车们随时有可能将这个大肚子的小姑娘轧成肉泥……百合曾经学会了做法式蛋糕，她的手很巧，挤上奶油就是比光秃秃的毛坯好看多了。但是经理害怕她把孩子生在他的面包店里，百合就此丢了工作。百合难产把孩子生了下来，大出血差点要了她的命。孩子是个男孩。因为难产，她欠了其他小姐妹好多钱，欠她的老乡胡金玲的钱最多。百合又要养孩子，又要还债，她开始想各种办法找工作挣钱。因为她带着一个婴儿，所以每一次都被人拒绝。她住过火车站的候车室，差点让人贩子把孩子骗走。有一次，孩子发烧，看病的时候，意外地发现这个孩子有严重的先天性心脏病，非常危险，必须尽快做心脏合并手术，需要至少10万块钱。这对于百合来说，是一个天文数字。她靠普通打工的办法，绝对救不了孩子的命。胡金玲开始给百合当狗头军师，两个人商量着用什么办法可以一下子挣来10万块钱，用以抢救孩子。百合开始拼命挣钱。她当临时推销员，不行，挣钱太少。当酒楼的咨客，还是挣钱太少。百合把孩子带到大医院，趁着医生给孩子检查心脏的时候逃跑，以为这样孩子就有救了，但没有得逞。胡金玲把百合带到了一个暴发户征婚的现场，征婚就像一场土造的选美，洋相百出。暴发户突然出现，一眼就相中了百合。但是第一晚，百合要求暴发户先付10万块钱，给孩子看病，暴发户不能接受。万般无奈，百合做出了一个可怕的决定：出卖肾脏。她像特务接头一样和那些人接上了关系，又被带到了令人怀疑的所谓医院，但是她又没有得逞，被胡金玲救出。百合走投无路，只好弃婴。在她极度不安的弃婴过程中，她几度犹豫，几度后悔，但是她并不清楚，她这是在犯罪……百合还有办法救她的孩子吗？尽管她自己也是一个孩子……,百合,http://p0.meituan.net/w.h/movie/12/1124735.jpg,Null,Null,0,6.40000009537,2D,0,0,67648,2011-03-08
